index,NAME,DATE,TIME,LONGITUDE,LATITUDE,datetime,month,year,day,week,hour,cat_day,cat_dry,dscrt_X,dscrt_Y,late_dry
28539,FREDERICO,8/4/2016,16:21:51,34.304833,-18.983133,8/4/2016 16:21,8,2016,4,31,16,1,0,13,16,1
28587,FREDERICO,8/5/2016,16:22:56,34.272767,-19.015733,8/5/2016 16:22,8,2016,5,32,16,1,0,12,17,1
28635,FREDERICO,8/6/2016,16:23:56,34.2585,-19.013483,8/6/2016 16:23,8,2016,6,32,16,1,0,12,17,1
28683,FREDERICO,8/7/2016,16:25:51,34.365267,-18.99175,8/7/2016 16:25,8,2016,7,32,16,1,0,16,16,1
28731,FREDERICO,8/8/2016,16:26:26,34.378267,-18.994767,8/8/2016 16:26,8,2016,8,32,16,1,0,16,16,1
28779,FREDERICO,8/9/2016,16:28:03,34.3908,-19.02155,8/9/2016 16:28,8,2016,9,32,16,1,0,17,18,1
28827,FREDERICO,8/10/2016,16:28:57,34.3814,-19.013683,8/10/2016 16:28,8,2016,10,32,16,1,0,17,17,1
28874,FREDERICO,8/11/2016,16:00:02,34.397067,-18.992917,8/11/2016 16:00,8,2016,11,32,16,1,0,17,16,1
28922,FREDERICO,8/12/2016,16:01:19,34.387,-19.0093,8/12/2016 16:01,8,2016,12,33,16,1,0,17,17,1
28970,FREDERICO,8/13/2016,16:02:33,34.392233000000004,-18.9926,8/13/2016 16:02,8,2016,13,33,16,1,0,17,16,1
29018,FREDERICO,8/14/2016,16:03:32,34.40775,-19.012683,8/14/2016 16:03,8,2016,14,33,16,1,0,18,17,1
29065,FREDERICO,8/15/2016,16:04:50,34.43925,-18.929367000000006,8/15/2016 16:04,8,2016,15,33,16,1,0,19,14,1
29113,FREDERICO,8/16/2016,16:06:01,34.506017,-18.937367,8/16/2016 16:06,8,2016,16,33,16,1,0,22,14,1
29161,FREDERICO,8/17/2016,16:07:02,34.46825,-18.937283,8/17/2016 16:07,8,2016,17,33,16,1,0,20,14,1
29209,FREDERICO,8/18/2016,16:08:16,34.507683,-18.937533,8/18/2016 16:08,8,2016,18,33,16,1,0,22,14,1
29257,FREDERICO,8/19/2016,16:09:32,34.50735,-18.916117,8/19/2016 16:09,8,2016,19,34,16,1,0,22,13,1
29305,FREDERICO,8/20/2016,16:10:32,34.527333,-18.926983,8/20/2016 16:10,8,2016,20,34,16,1,0,22,14,1
29353,FREDERICO,8/21/2016,16:11:56,34.499767,-18.925367,8/21/2016 16:11,8,2016,21,34,16,1,0,21,13,1
29400,FREDERICO,8/22/2016,16:13:02,34.495816,-18.912983,8/22/2016 16:13,8,2016,22,34,16,1,0,21,13,1
29448,FREDERICO,8/23/2016,16:14:20,34.513366999999995,-18.956533,8/23/2016 16:14,8,2016,23,34,16,1,0,22,15,1
29496,FREDERICO,8/24/2016,16:15:32,34.504,-18.9688,8/24/2016 16:15,8,2016,24,34,16,1,0,22,15,1
29544,FREDERICO,8/25/2016,16:16:32,34.552333000000004,-18.968666,8/25/2016 16:16,8,2016,25,34,16,1,0,24,15,1
29592,FREDERICO,8/26/2016,16:17:50,34.522983,-18.942866,8/26/2016 16:17,8,2016,26,35,16,1,0,22,14,1
29640,FREDERICO,8/27/2016,16:19:02,34.49495,-18.944417,8/27/2016 16:19,8,2016,27,35,16,1,0,21,14,1
29688,FREDERICO,8/28/2016,16:20:02,34.495717,-18.944417,8/28/2016 16:20,8,2016,28,35,16,1,0,21,14,1
29735,FREDERICO,8/29/2016,16:21:25,34.444117,-18.923217,8/29/2016 16:21,8,2016,29,35,16,1,0,19,13,1
29783,FREDERICO,8/30/2016,16:22:32,34.3771,-18.9779,8/30/2016 16:22,8,2016,30,35,16,1,0,16,16,1
29877,FREDERICO,9/1/2016,16:25:33,34.2506,-19.024116,9/1/2016 16:25,9,2016,1,35,16,1,0,11,18,1
29925,FREDERICO,9/2/2016,16:26:51,34.2764,-19.0164,9/2/2016 16:26,9,2016,2,36,16,1,0,12,17,1
29973,FREDERICO,9/3/2016,16:27:16,34.285833000000004,-19.008883,9/3/2016 16:27,9,2016,3,36,16,1,0,13,17,1
30021,FREDERICO,9/4/2016,16:28:31,34.307083,-19.004167,9/4/2016 16:28,9,2016,4,36,16,1,0,14,17,1
30068,FREDERICO,9/5/2016,16:29:32,34.270983,-19.03555,9/5/2016 16:29,9,2016,5,36,16,1,0,12,18,1
30115,FREDERICO,9/6/2016,16:00:56,34.329533000000005,-18.996083,9/6/2016 16:00,9,2016,6,36,16,1,0,14,16,1
30163,FREDERICO,9/7/2016,16:03:03,34.323783,-18.992367,9/7/2016 16:03,9,2016,7,36,16,1,0,14,16,1
30259,FREDERICO,9/9/2016,16:04:32,34.329716,-18.9941,9/9/2016 16:04,9,2016,9,37,16,1,0,14,16,1
30307,FREDERICO,9/10/2016,16:05:26,34.329783,-18.996667,9/10/2016 16:05,9,2016,10,37,16,1,0,14,17,1
30355,FREDERICO,9/11/2016,16:06:46,34.328083,-18.997683,9/11/2016 16:06,9,2016,11,37,16,1,0,14,17,1
30402,FREDERICO,9/12/2016,16:08:20,34.331565999999995,-18.994567,9/12/2016 16:08,9,2016,12,37,16,1,0,15,16,1
30450,FREDERICO,9/13/2016,16:09:02,34.347933000000005,-18.992683,9/13/2016 16:09,9,2016,13,37,16,1,0,15,16,1
30545,FREDERICO,9/15/2016,16:11:32,34.408717,-19.03025,9/15/2016 16:11,9,2016,15,37,16,1,0,18,18,1
30591,FREDERICO,9/16/2016,16:12:50,34.331233000000005,-18.9943,9/16/2016 16:12,9,2016,16,38,16,1,0,15,16,1
30639,FREDERICO,9/17/2016,16:14:01,34.330566,-18.99335,9/17/2016 16:14,9,2016,17,38,16,1,0,15,16,1
30686,FREDERICO,9/18/2016,16:15:02,34.312133,-18.994233,9/18/2016 16:15,9,2016,18,38,16,1,0,14,16,1
30733,FREDERICO,9/19/2016,16:16:20,34.327667,-18.9985,9/19/2016 16:16,9,2016,19,38,16,1,0,14,17,1
30781,FREDERICO,9/20/2016,16:17:26,34.31865,-18.988417,9/20/2016 16:17,9,2016,20,38,16,1,0,14,16,1
30829,FREDERICO,9/21/2016,16:18:32,34.3306,-18.994817,9/21/2016 16:18,9,2016,21,38,16,1,0,15,16,1
30877,FREDERICO,9/22/2016,16:19:56,34.327017,-18.99535,9/22/2016 16:19,9,2016,22,38,16,1,0,14,16,1
30924,FREDERICO,9/23/2016,16:21:02,34.32935,-18.996883,9/23/2016 16:21,9,2016,23,39,16,1,0,14,17,1
30972,FREDERICO,9/24/2016,16:22:19,34.311017,-18.999233,9/24/2016 16:22,9,2016,24,39,16,1,0,14,17,1
31020,FREDERICO,9/25/2016,16:23:32,34.349683,-18.9923,9/25/2016 16:23,9,2016,25,39,16,1,0,15,16,1
31053,FREDERICO,9/26/2016,16:24:32,34.3275,-18.997883,9/26/2016 16:24,9,2016,26,39,16,1,0,14,17,1
31101,FREDERICO,9/27/2016,16:26:26,34.31665,-18.995533,9/27/2016 16:26,9,2016,27,39,16,1,0,14,16,1
31149,FREDERICO,9/28/2016,16:26:56,34.5196,-18.94605,9/28/2016 16:26,9,2016,28,39,16,1,0,22,14,1
31197,FREDERICO,9/29/2016,16:28:02,34.5419,-18.95005,9/29/2016 16:28,9,2016,29,39,16,1,0,23,15,1
31292,FREDERICO,10/1/2016,16:00:26,34.508317,-18.939033,10/1/2016 16:00,10,2016,1,40,16,1,0,22,14,1
31340,FREDERICO,10/2/2016,16:01:50,34.542817,-18.948417000000006,10/2/2016 16:01,10,2016,2,40,16,1,0,23,14,1
31387,FREDERICO,10/3/2016,16:03:02,34.497667,-18.97775,10/3/2016 16:03,10,2016,3,40,16,1,0,21,16,1
31435,FREDERICO,10/4/2016,16:04:33,34.486483,-18.978167000000006,10/4/2016 16:04,10,2016,4,40,16,1,0,21,16,1
31483,FREDERICO,10/5/2016,16:05:20,34.47985,-18.9906,10/5/2016 16:05,10,2016,5,40,16,1,0,21,16,1
31530,FREDERICO,10/6/2016,16:06:20,34.501967,-18.9425,10/6/2016 16:06,10,2016,6,40,16,1,0,21,14,1
31578,FREDERICO,10/7/2016,16:07:33,34.498633,-18.93575,10/7/2016 16:07,10,2016,7,41,16,1,0,21,14,1
31626,FREDERICO,10/8/2016,16:08:55,34.482316,-18.929583,10/8/2016 16:08,10,2016,8,41,16,1,0,21,14,1
31674,FREDERICO,10/9/2016,16:10:02,34.469617,-18.9294,10/9/2016 16:10,10,2016,9,41,16,1,0,20,14,1
31721,FREDERICO,10/10/2016,16:11:20,34.468383,-18.929017,10/10/2016 16:11,10,2016,10,41,16,1,0,20,14,1
31769,FREDERICO,10/11/2016,16:12:26,34.463667,-18.920433,10/11/2016 16:12,10,2016,11,41,16,1,0,20,13,1
31817,FREDERICO,10/12/2016,16:13:32,34.460867,-18.92415,10/12/2016 16:13,10,2016,12,41,16,1,0,20,13,1
31865,FREDERICO,10/13/2016,16:14:56,34.459266,-18.938417,10/13/2016 16:14,10,2016,13,41,16,1,0,20,14,1
31912,FREDERICO,10/14/2016,16:12:31,34.461217,-18.922567,10/14/2016 16:12,10,2016,14,42,16,1,0,20,13,1
31960,FREDERICO,10/15/2016,16:13:49,34.452183000000005,-18.9512,10/15/2016 16:13,10,2016,15,42,16,1,0,19,15,1
32008,FREDERICO,10/16/2016,16:14:50,34.460133,-18.92605,10/16/2016 16:14,10,2016,16,42,16,1,0,20,13,1
32055,FREDERICO,10/17/2016,16:16:02,34.468167,-18.929133,10/17/2016 16:16,10,2016,17,42,16,1,0,20,14,1
32103,FREDERICO,10/18/2016,16:17:26,34.480217,-18.927683,10/18/2016 16:17,10,2016,18,42,16,1,0,21,14,1
32151,FREDERICO,10/19/2016,16:18:32,34.48325,-18.922433,10/19/2016 16:18,10,2016,19,42,16,1,0,21,13,1
32199,FREDERICO,10/20/2016,16:19:50,34.490367,-18.9283,10/20/2016 16:19,10,2016,20,42,16,1,0,21,14,1
32247,FREDERICO,10/21/2016,16:21:02,34.489333,-18.9296,10/21/2016 16:21,10,2016,21,43,16,1,0,21,14,1
32295,FREDERICO,10/22/2016,16:22:32,34.475767,-18.922867,10/22/2016 16:22,10,2016,22,43,16,1,0,20,13,1
32343,FREDERICO,10/23/2016,16:23:26,34.488817,-18.925533,10/23/2016 16:23,10,2016,23,43,16,1,0,21,13,1
32390,FREDERICO,10/24/2016,16:24:33,34.5044,-18.91345,10/24/2016 16:24,10,2016,24,43,16,1,0,22,13,1
32438,FREDERICO,10/25/2016,16:25:50,34.48985,-18.931017,10/25/2016 16:25,10,2016,25,43,16,1,0,21,14,1
32486,FREDERICO,10/26/2016,16:26:50,34.486216,-18.927,10/26/2016 16:26,10,2016,26,43,16,1,0,21,14,1
32534,FREDERICO,10/27/2016,16:27:56,34.513717,-18.9287,10/27/2016 16:27,10,2016,27,43,16,1,0,22,14,1
32582,FREDERICO,10/28/2016,16:29:20,34.509317,-18.927383,10/28/2016 16:29,10,2016,28,44,16,1,0,22,14,1
32629,FREDERICO,10/29/2016,16:00:26,34.50365,-18.9264,10/29/2016 16:00,10,2016,29,44,16,1,0,22,13,1
32677,FREDERICO,10/30/2016,16:01:32,34.51635,-18.923167000000007,10/30/2016 16:01,10,2016,30,44,16,1,0,22,13,1
32772,FREDERICO,11/1/2016,16:03:56,34.5147,-18.9273,11/1/2016 16:03,11,2016,1,44,16,1,0,22,14,1
32819,FREDERICO,11/2/2016,16:05:32,34.50633333,-18.9296,11/2/2016 16:05,11,2016,2,44,16,1,0,22,14,1
32867,FREDERICO,11/3/2016,16:06:20,34.48648333,-18.9227,11/3/2016 16:06,11,2016,3,44,16,1,0,21,13,1
32914,FREDERICO,11/4/2016,16:07:26,34.47673333,-18.91865,11/4/2016 16:07,11,2016,4,45,16,1,0,20,13,1
32962,FREDERICO,11/5/2016,16:08:50,34.46685,-18.92058333,11/5/2016 16:08,11,2016,5,45,16,1,0,20,13,1
33010,FREDERICO,11/6/2016,16:10:02,34.48121667,-18.92648333,11/6/2016 16:10,11,2016,6,45,16,1,0,21,13,1
33056,FREDERICO,11/7/2016,16:11:02,34.45715,-18.95445,11/7/2016 16:11,11,2016,7,45,16,1,0,20,15,1
33104,FREDERICO,11/8/2016,16:12:26,34.42865,-18.98713333,11/8/2016 16:12,11,2016,8,45,16,1,0,18,16,1
33152,FREDERICO,11/9/2016,16:13:32,34.42345,-18.98795,11/9/2016 16:13,11,2016,9,45,16,1,0,18,16,1
33189,FREDERICO,11/10/2016,16:45:32,34.40146667,-18.98145,11/10/2016 16:45,11,2016,10,45,16,1,0,17,16,1
33236,FREDERICO,11/11/2016,16:16:02,34.37476667,-18.99035,11/11/2016 16:16,11,2016,11,46,16,1,0,16,16,1
33284,FREDERICO,11/12/2016,16:17:02,34.38561667,-18.9825,11/12/2016 16:17,11,2016,12,46,16,1,0,17,16,1
33332,FREDERICO,11/13/2016,16:18:20,34.4317,-18.966,11/13/2016 16:18,11,2016,13,46,16,1,0,19,15,1
33427,FREDERICO,11/15/2016,16:20:31,34.42101667,-19.02971667,11/15/2016 16:20,11,2016,15,46,16,1,0,18,18,1
33475,FREDERICO,11/16/2016,16:21:56,34.4017,-19.00416667,11/16/2016 16:21,11,2016,16,46,16,1,0,17,17,1
33523,FREDERICO,11/17/2016,16:22:56,34.46793333,-18.93925,11/17/2016 16:22,11,2016,17,46,16,1,0,20,14,1
33571,FREDERICO,11/18/2016,16:24:20,34.42191667,-18.94381667,11/18/2016 16:24,11,2016,18,47,16,1,0,18,14,1
33619,FREDERICO,11/19/2016,16:25:32,34.44371667,-19.02575,11/19/2016 16:25,11,2016,19,47,16,1,0,19,18,1
33667,FREDERICO,11/20/2016,16:26:57,34.47746667,-19.0302,11/20/2016 16:26,11,2016,20,47,16,1,0,20,18,1
33714,FREDERICO,11/21/2016,16:27:50,34.42326667,-19.0381,11/21/2016 16:27,11,2016,21,47,16,1,0,18,18,1
33762,FREDERICO,11/22/2016,16:29:02,34.45813333,-18.94238333,11/22/2016 16:29,11,2016,22,47,16,1,0,20,14,1
33807,FREDERICO,11/23/2016,16:00:02,34.51611667,-18.9571,11/23/2016 16:00,11,2016,23,47,16,1,0,22,15,1
33853,FREDERICO,11/24/2016,16:01:26,34.49698333,-18.9426,11/24/2016 16:01,11,2016,24,47,16,1,0,21,14,1
33899,FREDERICO,11/25/2016,16:02:32,34.48065,-18.94023333,11/25/2016 16:02,11,2016,25,48,16,1,0,21,14,1
33946,FREDERICO,11/26/2016,16:03:32,34.5117,-18.9438,11/26/2016 16:03,11,2016,26,48,16,1,0,22,14,1
33994,FREDERICO,11/27/2016,16:05:03,34.40311667,-18.99846667,11/27/2016 16:05,11,2016,27,48,16,1,0,17,17,1
34039,FREDERICO,11/28/2016,16:05:56,34.2625,-19.02355,11/28/2016 16:05,11,2016,28,48,16,1,0,12,18,1
34086,FREDERICO,11/29/2016,16:07:32,34.26923333,-19.02311667,11/29/2016 16:07,11,2016,29,48,16,1,0,12,18,1
34179,FREDERICO,12/1/2016,16:10:21,34.31275,-18.98488333,12/1/2016 16:10,12,2016,1,48,16,1,0,14,16,1
34226,FREDERICO,12/2/2016,16:10:56,34.32358333,-18.9853,12/2/2016 16:10,12,2016,2,49,16,1,0,14,16,1
34272,FREDERICO,12/3/2016,16:12:02,34.28431667,-19.00318333,12/3/2016 16:12,12,2016,3,49,16,1,0,13,17,1
34319,FREDERICO,12/4/2016,16:13:20,34.29471667,-19.00371667,12/4/2016 16:13,12,2016,4,49,16,1,0,13,17,1
34365,FREDERICO,12/5/2016,16:44:33,34.30195,-19.00083333,12/5/2016 16:44,12,2016,5,49,16,1,0,13,17,1
34407,FREDERICO,12/6/2016,16:15:32,34.32145,-18.99688333,12/6/2016 16:15,12,2016,6,49,16,1,0,14,17,1
34454,FREDERICO,12/7/2016,16:16:56,34.3305,-18.99591667,12/7/2016 16:16,12,2016,7,49,16,1,0,15,16,1
34499,FREDERICO,12/8/2016,16:18:02,34.30961667,-18.99983333,12/8/2016 16:18,12,2016,8,49,16,1,0,14,17,1
34544,FREDERICO,12/9/2016,16:19:02,34.30385,-18.99378333,12/9/2016 16:19,12,2016,9,50,16,1,0,13,16,1
34590,FREDERICO,12/10/2016,16:20:20,34.28135,-19.02346667,12/10/2016 16:20,12,2016,10,50,16,1,0,13,18,1
34635,FREDERICO,12/11/2016,16:51:32,34.26935,-19.05503333,12/11/2016 16:51,12,2016,11,50,16,1,0,12,19,1
34676,FREDERICO,12/12/2016,16:23:03,34.262,-19.05491667,12/12/2016 16:23,12,2016,12,50,16,1,0,12,19,1
34723,FREDERICO,12/13/2016,16:54:37,34.2759,-19.03518333,12/13/2016 16:54,12,2016,13,50,16,1,0,12,18,1
34764,FREDERICO,12/14/2016,16:25:02,34.29798333,-18.9849,12/14/2016 16:25,12,2016,14,50,16,1,0,13,16,1
34811,FREDERICO,12/15/2016,16:26:25,34.32813333,-18.98788333,12/15/2016 16:26,12,2016,15,50,16,1,0,14,16,1
34859,FREDERICO,12/16/2016,16:27:32,34.27458333,-18.99666667,12/16/2016 16:27,12,2016,16,51,16,1,0,12,17,1
34906,FREDERICO,12/17/2016,16:28:55,34.28351667,-18.97328333,12/17/2016 16:28,12,2016,17,51,16,1,0,13,15,1
34951,FREDERICO,12/18/2016,16:00:27,34.29141667,-18.9755,12/18/2016 16:00,12,2016,18,51,16,1,0,13,16,1
34996,FREDERICO,12/19/2016,16:01:02,34.2784,-19.00151667,12/19/2016 16:01,12,2016,19,51,16,1,0,12,17,1
35039,FREDERICO,12/20/2016,16:02:20,34.2731,-18.95541667,12/20/2016 16:02,12,2016,20,51,16,1,0,12,15,1
35083,FREDERICO,12/21/2016,16:03:32,34.31938333,-18.94883333,12/21/2016 16:03,12,2016,21,51,16,1,0,14,14,1
35131,FREDERICO,12/22/2016,16:04:50,34.37793333,-18.91366667,12/22/2016 16:04,12,2016,22,51,16,1,0,16,13,1
35178,FREDERICO,12/23/2016,16:05:56,34.39536667,-18.88465,12/23/2016 16:05,12,2016,23,52,16,1,0,17,12,1
35223,FREDERICO,12/24/2016,16:06:56,34.41931667,-18.8801,12/24/2016 16:06,12,2016,24,52,16,1,0,18,12,1
35271,FREDERICO,12/25/2016,16:08:21,34.37496667,-18.93813333,12/25/2016 16:08,12,2016,25,52,16,1,0,16,14,1
35315,FREDERICO,12/26/2016,16:09:32,34.3554,-18.96398333,12/26/2016 16:09,12,2016,26,52,16,1,0,16,15,1
35361,FREDERICO,12/27/2016,16:10:32,34.37835,-18.9333,12/27/2016 16:10,12,2016,27,52,16,1,0,16,14,1
35406,FREDERICO,12/28/2016,16:11:50,34.36623333,-18.91048333,12/28/2016 16:11,12,2016,28,52,16,1,0,16,13,1
35451,FREDERICO,12/29/2016,16:12:50,34.40903333,-18.90286667,12/29/2016 16:12,12,2016,29,52,16,1,0,18,12,1
35497,FREDERICO,12/30/2016,16:14:01,34.36721667,-18.92221667,12/30/2016 16:14,12,2016,30,52,16,1,0,16,13,1
40772,JOAQUIM,12/14/2015,16:08:32,34.330933,-18.995017,12/14/2015 16:08,12,2015,14,50,16,1,0,15,16,1
40820,JOAQUIM,12/15/2015,16:09:57,34.308633,-18.9881,12/15/2015 16:09,12,2015,15,50,16,1,0,14,16,1
40868,JOAQUIM,12/16/2015,16:10:51,34.309233,-19.00335,12/16/2015 16:10,12,2015,16,50,16,1,0,14,17,1
40916,JOAQUIM,12/17/2015,16:11:56,34.32535,-18.999667,12/17/2015 16:11,12,2015,17,51,16,1,0,14,17,1
40963,JOAQUIM,12/18/2015,16:13:18,34.269783000000004,-19.027183,12/18/2015 16:13,12,2015,18,51,16,1,0,12,18,1
41011,JOAQUIM,12/19/2015,16:14:32,34.25815,-19.056267,12/19/2015 16:14,12,2015,19,51,16,1,0,12,19,1
41056,JOAQUIM,12/20/2015,16:15:32,34.327167,-18.995767,12/20/2015 16:15,12,2015,20,51,16,1,0,14,16,1
41103,JOAQUIM,12/21/2015,16:16:56,34.338133,-18.985833,12/21/2015 16:16,12,2015,21,51,16,1,0,15,16,1
41151,JOAQUIM,12/22/2015,16:17:55,34.347283000000004,-18.980683,12/22/2015 16:17,12,2015,22,51,16,1,0,15,16,1
41199,JOAQUIM,12/23/2015,16:19:19,34.293567,-19.0078,12/23/2015 16:19,12,2015,23,51,16,1,0,13,17,1
41247,JOAQUIM,12/24/2015,16:20:31,34.2361,-19.034317,12/24/2015 16:20,12,2015,24,52,16,1,0,11,18,1
41293,JOAQUIM,12/25/2015,16:21:57,34.36435,-18.973633,12/25/2015 16:21,12,2015,25,52,16,1,0,16,16,1
41341,JOAQUIM,12/26/2015,16:23:21,34.464233,-18.976233,12/26/2015 16:23,12,2015,26,52,16,1,0,20,16,1
41389,JOAQUIM,12/27/2015,16:24:02,34.4353,-18.996833,12/27/2015 16:24,12,2015,27,52,16,1,0,19,17,1
41436,JOAQUIM,12/28/2015,16:25:26,34.372583,-18.96495,12/28/2015 16:25,12,2015,28,52,16,1,0,16,15,1
41484,JOAQUIM,12/29/2015,16:26:51,34.277216,-19.003833,12/29/2015 16:26,12,2015,29,52,16,1,0,12,17,1
41531,JOAQUIM,12/30/2015,16:28:33,34.298083,-19.007233,12/30/2015 16:28,12,2015,30,52,16,1,0,13,17,1
41626,JOAQUIM,8/1/2016,16:19:19,34.5047,-19.027333,8/1/2016 16:19,8,2016,1,31,16,1,0,22,18,1
41674,JOAQUIM,8/2/2016,16:20:26,34.488133000000005,-19.04535,8/2/2016 16:20,8,2016,2,31,16,1,0,21,19,1
41722,JOAQUIM,8/3/2016,16:21:32,34.453433000000004,-19.06585,8/3/2016 16:21,8,2016,3,31,16,1,0,20,19,1
41818,JOAQUIM,8/5/2016,16:24:21,34.4084,-19.05005,8/5/2016 16:24,8,2016,5,32,16,1,0,18,19,1
41914,JOAQUIM,8/7/2016,16:26:32,34.446933,-19.066317,8/7/2016 16:26,8,2016,7,32,16,1,0,19,19,1
42010,JOAQUIM,8/9/2016,16:29:51,34.46295,-19.06605,8/9/2016 16:29,8,2016,9,32,16,1,0,20,19,1
42057,JOAQUIM,8/10/2016,16:00:32,34.48185,-19.077133,8/10/2016 16:00,8,2016,10,32,16,1,0,21,20,1
42104,JOAQUIM,8/11/2016,16:01:33,34.478533,-19.075583,8/11/2016 16:01,8,2016,11,32,16,1,0,21,20,1
42198,JOAQUIM,8/13/2016,16:03:50,34.39295,-19.021183,8/13/2016 16:03,8,2016,13,33,16,1,0,17,18,1
42246,JOAQUIM,8/14/2016,16:05:02,34.407733,-19.012783,8/14/2016 16:05,8,2016,14,33,16,1,0,18,17,1
42293,JOAQUIM,8/15/2016,16:06:01,34.4106,-19.05225,8/15/2016 16:06,8,2016,15,33,16,1,0,18,19,1
42341,JOAQUIM,8/16/2016,16:07:32,34.453717,-19.0624,8/16/2016 16:07,8,2016,16,33,16,1,0,20,19,1
42388,JOAQUIM,8/17/2016,16:09:04,34.44845,-19.056966,8/17/2016 16:09,8,2016,17,33,16,1,0,19,19,1
42436,JOAQUIM,8/18/2016,16:10:02,34.452617,-19.068283,8/18/2016 16:10,8,2016,18,33,16,1,0,19,20,1
42627,JOAQUIM,8/22/2016,16:14:32,34.40945,-19.0384,8/22/2016 16:14,8,2016,22,34,16,1,0,18,18,1
42723,JOAQUIM,8/24/2016,16:17:02,34.44185,-19.071467,8/24/2016 16:17,8,2016,24,34,16,1,0,19,20,1
42819,JOAQUIM,8/26/2016,16:19:51,34.428816,-19.064483,8/26/2016 16:19,8,2016,26,35,16,1,0,19,19,1
42867,JOAQUIM,8/27/2016,16:20:50,34.4106,-19.05415,8/27/2016 16:20,8,2016,27,35,16,1,0,18,19,1
43154,JOAQUIM,9/2/2016,16:28:02,34.482333000000004,-19.087533,9/2/2016 16:28,9,2016,2,36,16,1,0,21,20,1
43489,JOAQUIM,9/9/2016,16:06:32,34.49615,-19.083283,9/9/2016 16:06,9,2016,9,37,16,1,0,21,20,1
43537,JOAQUIM,9/10/2016,16:07:56,34.5118,-19.10545,9/10/2016 16:07,9,2016,10,37,16,1,0,22,21,1
43585,JOAQUIM,9/11/2016,16:09:02,34.513983,-19.103983,9/11/2016 16:09,9,2016,11,37,16,1,0,22,21,1
43728,JOAQUIM,9/14/2016,16:12:31,34.490783,-19.10745,9/14/2016 16:12,9,2016,14,37,16,1,0,21,21,1
43967,JOAQUIM,9/19/2016,16:18:56,34.49095,-19.101467,9/19/2016 16:18,9,2016,19,38,16,1,0,21,21,1
44015,JOAQUIM,9/20/2016,16:20:02,34.49275,-19.099167,9/20/2016 16:20,9,2016,20,38,16,1,0,21,21,1
44063,JOAQUIM,9/21/2016,16:21:20,34.49005,-19.087533,9/21/2016 16:21,9,2016,21,38,16,1,0,21,20,1
44111,JOAQUIM,9/22/2016,16:22:32,34.492183000000004,-19.09965,9/22/2016 16:22,9,2016,22,38,16,1,0,21,21,1
44159,JOAQUIM,9/23/2016,16:23:32,34.486616999999995,-19.103017,9/23/2016 16:23,9,2016,23,39,16,1,0,21,21,1
44336,JOAQUIM,9/27/2016,16:28:31,34.514083,-19.089733,9/27/2016 16:28,9,2016,27,39,16,1,0,22,20,1
44383,JOAQUIM,9/28/2016,16:00:02,34.527167,-19.0765,9/28/2016 16:00,9,2016,28,39,16,1,0,22,20,1
44431,JOAQUIM,9/29/2016,16:01:02,34.488083,-19.101783,9/29/2016 16:01,9,2016,29,39,16,1,0,21,21,1
44527,JOAQUIM,10/1/2016,16:03:25,34.525083,-19.094517,10/1/2016 16:03,10,2016,1,40,16,1,0,22,21,1
44622,JOAQUIM,10/3/2016,16:06:09,34.49215,-19.108183,10/3/2016 16:06,10,2016,3,40,16,1,0,21,21,1
44670,JOAQUIM,10/4/2016,16:07:02,34.491483,-19.106333,10/4/2016 16:07,10,2016,4,40,16,1,0,21,21,1
44862,JOAQUIM,10/8/2016,16:12:02,34.493283,-19.101717,10/8/2016 16:12,10,2016,8,41,16,1,0,21,21,1
45005,JOAQUIM,10/11/2016,16:15:32,34.48745,-19.084366,10/11/2016 16:15,10,2016,11,41,16,1,0,21,20,1
45197,JOAQUIM,10/15/2016,16:20:31,34.480333,-19.073967,10/15/2016 16:20,10,2016,15,42,16,1,0,21,20,1
45340,JOAQUIM,10/18/2016,16:24:02,34.385533,-19.01115,10/18/2016 16:24,10,2016,18,42,16,1,0,17,17,1
45436,JOAQUIM,10/20/2016,16:26:26,34.41105,-19.018433,10/20/2016 16:26,10,2016,20,42,16,1,0,18,17,1
45484,JOAQUIM,10/21/2016,16:27:56,34.41665,-19.0558,10/21/2016 16:27,10,2016,21,43,16,1,0,18,19,1
45532,JOAQUIM,10/22/2016,16:29:01,34.4482,-19.065667,10/22/2016 16:29,10,2016,22,43,16,1,0,19,19,1
50788,HENRIQUE,12/15/2015,16:29:33,34.304983,-18.9926,12/15/2015 16:29,12,2015,15,50,16,1,0,13,16,1
50835,HENRIQUE,12/16/2015,16:00:32,34.308983000000005,-19.002317,12/16/2015 16:00,12,2015,16,50,16,1,0,14,17,1
50883,HENRIQUE,12/17/2015,16:02:02,34.3258,-18.99935,12/17/2015 16:02,12,2015,17,51,16,1,0,14,17,1
50931,HENRIQUE,12/18/2015,16:03:02,34.27705,-19.022017,12/18/2015 16:03,12,2015,18,51,16,1,0,12,18,1
50979,HENRIQUE,12/19/2015,16:04:26,34.257017,-19.056133,12/19/2015 16:04,12,2015,19,51,16,1,0,12,19,1
51025,HENRIQUE,12/20/2015,16:05:33,34.281983000000004,-19.01885,12/20/2015 16:05,12,2015,20,51,16,1,0,13,17,1
51072,HENRIQUE,12/21/2015,16:06:50,34.286916999999995,-18.942017,12/21/2015 16:06,12,2015,21,51,16,1,0,13,14,1
