index,NAME,DATE,TIME,LONGITUDE,LATITUDE,datetime,month,year,day,week,hour,cat_day,cat_dry,dscrt_X,dscrt_Y,late_dry
76064,LUCAS,11/29/2016,16:29:14,34.39941667,-19.01673333,11/29/2016 16:29,11,2016,29,48,16,1,0,17,17,1
76300,LUCAS,12/4/2016,16:05:43,34.39886667,-19.01803333,12/4/2016 16:05,12,2016,4,49,16,1,0,17,17,1
78902,MOGLI,9/8/2016,16:37:49,34.3259,-18.9931,9/8/2016 16:37,9,2016,8,36,16,1,0,14,16,1
86218,NANDO,8/19/2016,16:13:57,34.4045,-19.030633,8/19/2016 16:13,8,2016,19,34,16,1,0,18,18,1
86361,NANDO,8/22/2016,16:14:46,34.451716999999995,-19.06465,8/22/2016 16:14,8,2016,22,34,16,1,0,19,19,1
86409,NANDO,8/23/2016,16:08:36,34.4125,-19.047666,8/23/2016 16:08,8,2016,23,34,16,1,0,18,19,1
86601,NANDO,8/27/2016,16:06:07,34.543317,-19.085117,8/27/2016 16:06,8,2016,27,35,16,1,0,23,20,1
86649,NANDO,8/28/2016,16:07:35,34.546833,-19.096367,8/28/2016 16:07,8,2016,28,35,16,1,0,23,21,1
86697,NANDO,8/29/2016,16:13:49,34.554567,-19.116583,8/29/2016 16:13,8,2016,29,35,16,1,0,24,22,1
86745,NANDO,8/30/2016,16:09:10,34.555667,-19.115667,8/30/2016 16:09,8,2016,30,35,16,1,0,24,22,1
86841,NANDO,9/1/2016,16:04:29,34.5584,-19.10855,9/1/2016 16:04,9,2016,1,35,16,1,0,24,21,1
86889,NANDO,9/2/2016,16:03:25,34.55235,-19.1086,9/2/2016 16:03,9,2016,2,36,16,1,0,24,21,1
87273,NANDO,9/10/2016,16:12:11,34.545217,-19.095733,9/10/2016 16:12,9,2016,10,37,16,1,0,23,21,1
87561,NANDO,9/16/2016,16:12:33,34.546733,-19.198167,9/16/2016 16:12,9,2016,16,38,16,1,0,23,25,1
87657,NANDO,9/18/2016,16:11:07,34.547217,-19.169533,9/18/2016 16:11,9,2016,18,38,16,1,0,23,24,1
87705,NANDO,9/19/2016,16:03:29,34.537583000000005,-19.120317,9/19/2016 16:03,9,2016,19,38,16,1,0,23,22,1
87753,NANDO,9/20/2016,16:04:04,34.484066,-19.0926,9/20/2016 16:04,9,2016,20,38,16,1,0,21,21,1
87801,NANDO,9/21/2016,16:02:31,34.490383,-19.086467000000006,9/21/2016 16:02,9,2016,21,38,16,1,0,21,20,1
87846,NANDO,9/22/2016,16:13:28,34.546867,-19.104817,9/22/2016 16:13,9,2016,22,38,16,1,0,23,21,1
87894,NANDO,9/23/2016,16:06:15,34.529317,-19.103667,9/23/2016 16:06,9,2016,23,39,16,1,0,23,21,1
87942,NANDO,9/24/2016,16:06:05,34.525717,-19.093183,9/24/2016 16:06,9,2016,24,39,16,1,0,22,21,1
87990,NANDO,9/25/2016,16:10:49,34.5541,-19.117583,9/25/2016 16:10,9,2016,25,39,16,1,0,24,22,1
88038,NANDO,9/26/2016,16:02:36,34.553567,-19.116767000000007,9/26/2016 16:02,9,2016,26,39,16,1,0,24,22,1
88326,NANDO,10/2/2016,16:11:52,34.49165,-19.0747,10/2/2016 16:11,10,2016,2,40,16,1,0,21,20,1
88422,NANDO,10/4/2016,16:52:27,34.398616,-19.031867,10/4/2016 16:52,10,2016,4,40,16,1,0,17,18,1
88756,NANDO,10/11/2016,16:15:35,34.397283,-19.0213,10/11/2016 16:15,10,2016,11,41,16,1,0,17,18,1
92682,DUDU,8/13/2016,16:03:16,34.328117,-18.996983,8/13/2016 16:03,8,2016,13,33,16,1,0,14,17,1
93734,DUDU,9/4/2016,16:07:52,34.209033000000005,-19.032833,9/4/2016 16:07,9,2016,4,36,16,1,0,10,18,1
93925,DUDU,9/8/2016,16:06:48,34.313916,-19.00375,9/8/2016 16:06,9,2016,8,36,16,1,0,14,17,1
94165,DUDU,9/13/2016,16:08:37,34.347833,-18.99275,9/13/2016 16:08,9,2016,13,37,16,1,0,15,16,1
94213,DUDU,9/14/2016,16:10:15,34.384367,-18.990767,9/14/2016 16:10,9,2016,14,37,16,1,0,17,16,1
94261,DUDU,9/15/2016,16:51:44,34.42055,-19.012433,9/15/2016 16:51,9,2016,15,37,16,1,0,18,17,1
94309,DUDU,9/16/2016,16:06:54,34.377417,-19.005567000000006,9/16/2016 16:06,9,2016,16,38,16,1,0,16,17,1
94405,DUDU,9/18/2016,16:06:07,34.485817,-19.085083,9/18/2016 16:06,9,2016,18,38,16,1,0,21,20,1
94596,DUDU,9/22/2016,16:05:51,34.544683,-19.0814,9/22/2016 16:05,9,2016,22,38,16,1,0,23,20,1
94644,DUDU,9/23/2016,16:13:48,34.5295,-19.103717,9/23/2016 16:13,9,2016,23,39,16,1,0,23,21,1
94692,DUDU,9/24/2016,16:03:38,34.54285,-19.09245,9/24/2016 16:03,9,2016,24,39,16,1,0,23,21,1
94740,DUDU,9/25/2016,16:10:46,34.552516,-19.112833,9/25/2016 16:10,9,2016,25,39,16,1,0,24,21,1
94788,DUDU,9/26/2016,16:05:45,34.5535,-19.1165,9/26/2016 16:05,9,2016,26,39,16,1,0,24,22,1
94836,DUDU,9/27/2016,16:03:19,34.548833,-19.094017,9/27/2016 16:03,9,2016,27,39,16,1,0,23,21,1
95076,DUDU,10/2/2016,16:13:51,34.49165,-19.07365,10/2/2016 16:13,10,2016,2,40,16,1,0,21,20,1
95172,DUDU,10/4/2016,16:06:30,34.39845,-19.031767,10/4/2016 16:06,10,2016,4,40,16,1,0,17,18,1
96084,DUDU,10/23/2016,16:08:14,34.477833000000004,-19.07255,10/23/2016 16:08,10,2016,23,43,16,1,0,20,20,1
